PlayerID,PurchaseAmount,PurchaseDate
4443,19.99,2023-12-30
3970,4.99,2023-07-30
6487,0.99,2023-11-12
7707,19.99,2023-10-05
132,19.99,2023-08-01
1915,1.99,2023-05-24
9493,1.99,2023-09-17
7753,19.99,2023-02-10
6791,0.99,2023-07-29
2294,1.99,2023-01-23
1508,1.99,2023-01-08
567,4.99,2023-08-14
8702,49.99,2023-12-18
7991,4.99,2023-12-03
1974,49.99,2023-12-15
435,9.99,2023-03-17
3280,9.99,2023-11-18
2640,49.99,2023-03-01
2894,4.99,2023-09-29
1283,19.99,2023-02-21
3737,49.99,2023-09-30
7419,49.99,2023-02-26
1346,9.99,2023-01-12
317,19.99,2023-08-01
54,19.99,2023-09-28
5335,49.99,2023-10-03
6517,9.99,2023-04-03
4467,0.99,2023-09-02
4133,49.99,2023-07-20
362,9.99,2023-01-19
3407,19.99,2023-06-14
277,0.99,2023-05-08
4177,19.99,2023-11-02
7889,1.99,2023-12-16
7288,0.99,2023-07-20
3858,49.99,2023-02-26
9590,19.99,2023-12-26
260,1.99,2023-12-25
387,1.99,2023-11-01
1233,4.99,2023-05-20
6474,19.99,2023-08-29
3783,9.99,2023-07-17
9791,49.99,2023-12-11
2550,19.99,2023-01-10
8563,19.99,2023-10-03
7695,49.99,2023-08-27
7964,49.99,2023-08-01
3130,19.99,2023-05-22
9681,19.99,2023-01-28
539,9.99,2023-06-26
9050,1.99,2023-04-01
3348,49.99,2023-12-17
7272,9.99,2023-12-26
2500,4.99,2023-01-07
6176,0.99,2023-07-20
8676,9.99,2023-12-24
2788,4.99,2023-08-08
8704,49.99,2023-08-04
6950,0.99,2023-03-27
408,4.99,2023-04-27
8111,19.99,2023-06-01
8408,9.99,2023-01-07
5073,4.99,2023-11-12
6000,0.99,2023-10-10
8384,19.99,2023-11-29
2368,0.99,2023-01-18
4660,19.99,2023-08-25
8726,1.99,2023-09-18
2280,0.99,2023-07-27
5629,1.99,2023-11-20
884,0.99,2023-09-12
9290,49.99,2023-12-10
5964,9.99,2023-12-17
2367,19.99,2023-11-28
4981,0.99,2023-07-04
8426,49.99,2023-03-27
2605,1.99,2023-07-12
6154,49.99,2023-09-20
3867,4.99,2023-03-25
3376,19.99,2023-07-18
3334,49.99,2023-10-26
8917,1.99,2023-04-23
8836,49.99,2023-05-30
3086,49.99,2023-04-02
786,9.99,2023-10-24
2042,19.99,2023-12-31
728,4.99,2023-05-29
9569,1.99,2023-12-29
7086,1.99,2023-07-04
8481,49.99,2023-02-23
1777,19.99,2023-08-11
4800,49.99,2023-04-21
3232,9.99,2023-06-02
6500,19.99,2023-07-10
4073,19.99,2023-09-30
3228,9.99,2023-03-09
9315,1.99,2023-11-11
5694,9.99,2023-08-11
3735,49.99,2023-10-08
9127,9.99,2023-01-01
5721,0.99,2023-12-30
2228,0.99,2023-02-02
4145,49.99,2023-06-23
5627,1.99,2023-04-18
4534,19.99,2023-09-24
4565,19.99,2023-10-19
7999,19.99,2023-11-05
8832,9.99,2023-10-31
3133,9.99,2023-06-27
675,49.99,2023-08-21
6936,4.99,2023-01-26
324,9.99,2023-12-30
2579,0.99,2023-11-13
3290,1.99,2023-06-04
1553,0.99,2023-09-10
7087,49.99,2023-12-07
6182,1.99,2023-07-09
8615,9.99,2023-07-24
4561,4.99,2023-03-30
6535,0.99,2023-04-16
2495,0.99,2023-04-13
7219,9.99,2023-08-16
7862,49.99,2023-06-27
1541,4.99,2023-12-20
8053,4.99,2023-07-20
2113,1.99,2023-02-06
1629,9.99,2023-04-16
4507,49.99,2023-07-28
3633,0.99,2023-01-25
9012,19.99,2023-12-26
7509,4.99,2023-09-07
387,49.99,2023-09-11
2055,9.99,2023-03-18
540,9.99,2023-02-12
1534,19.99,2023-08-16
4305,4.99,2023-07-13
9794,9.99,2023-11-05
6934,0.99,2023-09-07
7443,1.99,2023-09-24
5262,49.99,2023-09-22
7689,4.99,2023-07-08
5071,1.99,2023-08-19
833,4.99,2023-02-14
9265,1.99,2023-11-12
9410,0.99,2023-06-01
4243,49.99,2023-01-30
8794,19.99,2023-09-13
6251,4.99,2023-07-10
6221,9.99,2023-10-03
4231,19.99,2023-11-19
9017,49.99,2023-12-11
4038,19.99,2023-01-21
3857,4.99,2023-02-17
1826,1.99,2023-07-26
6397,9.99,2023-02-18
8938,4.99,2023-11-28
2527,49.99,2023-12-12
9933,1.99,2023-08-20
1939,0.99,2023-11-05
9360,4.99,2023-05-20
198,49.99,2023-03-03
5238,0.99,2023-03-05
5958,1.99,2023-09-05
1439,19.99,2023-01-05
6415,4.99,2023-10-24
878,49.99,2023-11-18
8406,19.99,2023-03-29
441,49.99,2023-08-19
3884,0.99,2023-01-21
5951,1.99,2023-11-28
199,9.99,2023-01-24
6512,49.99,2023-06-23
8544,1.99,2023-12-18
7842,4.99,2023-08-24
3917,0.99,2023-12-22
3704,4.99,2023-12-16
5462,9.99,2023-08-30
6784,1.99,2023-05-14
8264,1.99,2023-05-06
1284,9.99,2023-11-09
2892,1.99,2023-04-25
1562,1.99,2023-01-26
8813,0.99,2023-06-16
2142,0.99,2023-03-13
2252,4.99,2023-11-25
6405,1.99,2023-10-01
5874,49.99,2023-06-27
3299,9.99,2023-10-02
2659,1.99,2023-10-24
8636,9.99,2023-06-17
8821,0.99,2023-01-30
3325,19.99,2023-03-24
244,19.99,2023-10-13
3099,0.99,2023-01-17
249,19.99,2023-08-03
3201,4.99,2023-09-20
5715,19.99,2023-03-15
3496,4.99,2023-09-16
2836,19.99,2023-04-30
4776,4.99,2023-11-12
1168,0.99,2023-05-15
6467,4.99,2023-06-21
5254,4.99,2023-02-24
6899,0.99,2023-09-22
9701,0.99,2023-04-26
5976,0.99,2023-09-29
6185,49.99,2023-07-02
9165,0.99,2023-12-18
1793,49.99,2023-10-20
5500,19.99,2023-11-06
8816,1.99,2023-03-04
1523,4.99,2023-09-23
9314,9.99,2023-09-01
4842,4.99,2023-06-19
422,9.99,2023-08-18
3416,49.99,2023-08-16
6927,19.99,2023-10-27
1406,4.99,2023-06-22
1809,4.99,2023-05-13
8681,4.99,2023-02-06
5408,19.99,2023-01-27
220,49.99,2023-09-28
2528,9.99,2023-12-14
6028,9.99,2023-06-26
4027,1.99,2023-08-25
8540,19.99,2023-02-14
9670,4.99,2023-03-23
5138,1.99,2023-08-29
9542,9.99,2023-03-02
1283,49.99,2023-01-16
4208,9.99,2023-09-20
5726,19.99,2023-06-23
788,19.99,2023-06-05
9566,9.99,2023-02-28
3539,9.99,2023-06-27
5513,0.99,2023-12-06
4086,0.99,2023-05-02
9492,0.99,2023-03-31
1756,4.99,2023-09-23
5819,1.99,2023-07-30
2773,4.99,2023-10-27
6489,4.99,2023-06-26
3569,19.99,2023-12-18
5127,49.99,2023-11-21
5722,1.99,2023-07-30
3766,19.99,2023-05-22
8737,49.99,2023-09-29
9134,19.99,2023-05-25
6500,49.99,2023-02-20
6543,19.99,2023-08-27
936,9.99,2023-04-10
9333,4.99,2023-05-29
4062,0.99,2023-02-11
8265,4.99,2023-02-09
4753,9.99,2023-05-14
9004,0.99,2023-11-17
2870,19.99,2023-12-01
1817,1.99,2023-05-31
9173,4.99,2023-08-19
2611,9.99,2023-01-24
8796,4.99,2023-11-13
1625,9.99,2023-12-15
1689,49.99,2023-03-06
9319,49.99,2023-06-24
2051,0.99,2023-01-07
5322,19.99,2023-12-01
9507,0.99,2023-04-26
2218,19.99,2023-11-22
2289,49.99,2023-08-29
38,4.99,2023-09-23
2762,49.99,2023-11-01
9781,0.99,2023-09-29
5501,4.99,2023-01-18
2044,19.99,2023-03-19
5624,49.99,2023-02-12
8574,1.99,2023-06-26
4829,19.99,2023-05-10
6538,19.99,2023-04-16
9538,19.99,2023-03-26
1074,9.99,2023-10-01
9151,4.99,2023-03-13
2653,0.99,2023-02-27
8539,49.99,2023-01-11
3447,49.99,2023-08-01
7082,49.99,2023-12-09
6147,19.99,2023-03-18
8648,1.99,2023-05-06
19,1.99,2023-09-06
6808,19.99,2023-05-30
6827,1.99,2023-04-23
7194,19.99,2023-08-24
6699,4.99,2023-05-08
7373,4.99,2023-02-06
471,19.99,2023-11-03
2017,4.99,2023-01-08
5776,19.99,2023-07-04
2778,0.99,2023-08-22
2173,19.99,2023-12-02
8938,0.99,2023-03-05
6258,49.99,2023-05-03
2582,9.99,2023-07-24
2226,1.99,2023-09-26
1236,0.99,2023-10-13
2101,1.99,2023-06-23
6655,9.99,2023-03-22
9188,19.99,2023-10-25
8109,1.99,2023-07-14
4411,49.99,2023-02-27
7354,19.99,2023-03-17
2676,19.99,2023-02-11
8020,4.99,2023-12-26
7987,4.99,2023-11-23
3308,9.99,2023-12-10
7283,9.99,2023-03-02
5020,19.99,2023-09-15
2837,1.99,2023-05-28
5150,0.99,2023-01-06
6563,9.99,2023-05-17
1385,49.99,2023-12-03
2914,49.99,2023-05-04
3533,49.99,2023-12-26
8450,4.99,2023-09-01
6624,9.99,2023-01-18
9640,0.99,2023-03-01
638,0.99,2023-07-27
9722,19.99,2023-08-25
3797,49.99,2023-01-16
5673,4.99,2023-08-31
9813,9.99,2023-09-05
7310,0.99,2023-12-08
6115,19.99,2023-10-20
3293,1.99,2023-03-20
2426,9.99,2023-07-20
1564,9.99,2023-02-07
6780,9.99,2024-01-01
5965,9.99,2023-01-26
2727,4.99,2023-07-24
3182,4.99,2023-08-12
2161,49.99,2023-06-16
491,19.99,2023-02-11
4431,49.99,2023-10-25
7622,4.99,2023-12-07
9639,1.99,2023-07-25
2215,1.99,2023-08-30
3595,1.99,2023-06-19
9435,9.99,2023-11-01
4479,4.99,2023-04-23
1305,49.99,2023-12-02
5329,19.99,2023-10-16
6071,9.99,2023-08-08
9818,49.99,2023-11-16
7120,4.99,2023-11-25
562,9.99,2023-06-17
9545,49.99,2023-09-10
2956,49.99,2023-01-15
6674,9.99,2023-06-18
250,19.99,2023-05-31
7277,49.99,2023-12-12
9938,1.99,2023-02-06
3152,4.99,2023-08-13
6990,1.99,2023-06-21
7682,49.99,2023-01-04
7307,4.99,2023-11-02
4470,1.99,2023-12-31
560,1.99,2023-07-24
6788,1.99,2023-10-13
8564,1.99,2023-02-09
3682,0.99,2023-02-04
7384,49.99,2023-07-30
4259,19.99,2023-08-10
8071,49.99,2023-10-16
9720,9.99,2023-06-22
2842,19.99,2023-08-19
7702,49.99,2023-11-02
4578,0.99,2023-08-14
4613,19.99,2023-07-24
1570,49.99,2023-09-08
6721,1.99,2023-12-06
1284,4.99,2023-10-07
7798,0.99,2023-07-26
371,19.99,2023-03-31
168,49.99,2023-11-02
4707,19.99,2023-12-21
9919,9.99,2023-07-22
1715,4.99,2023-12-27
3680,1.99,2023-11-10
2929,1.99,2023-03-24
7707,0.99,2023-10-25
6540,9.99,2023-08-11
6300,1.99,2023-03-20
1332,19.99,2023-07-01
3380,1.99,2023-11-13
7978,9.99,2023-11-02
2303,19.99,2023-06-10
8513,4.99,2023-12-29
8318,1.99,2023-07-16
455,4.99,2023-04-23
979,49.99,2023-10-30
412,4.99,2023-04-21
729,49.99,2023-03-29
569,9.99,2023-12-22
3497,9.99,2023-10-16
6298,0.99,2023-07-22
6221,4.99,2023-07-02
866,49.99,2023-05-12
375,9.99,2023-04-21
788,1.99,2023-06-26
5604,4.99,2023-08-06
3382,9.99,2023-04-22
4697,4.99,2023-09-08
7579,49.99,2023-03-03
7954,19.99,2023-11-10
3132,19.99,2023-01-17
5825,49.99,2023-04-25
7080,19.99,2023-03-05
5515,49.99,2023-10-10
6734,49.99,2023-03-16
7515,4.99,2023-04-09
5201,4.99,2023-02-21
9351,1.99,2023-04-01
282,4.99,2023-10-18
6238,49.99,2023-09-19
2267,1.99,2023-03-04
1698,1.99,2023-07-06
126,19.99,2023-03-26
3066,19.99,2023-12-11
8422,49.99,2023-02-13
3039,9.99,2023-05-04
8837,1.99,2023-09-28
5136,9.99,2023-09-27
1914,9.99,2023-06-18
5176,0.99,2023-08-15
4657,4.99,2023-06-27
9819,49.99,2023-12-07
5608,4.99,2023-03-13
9343,9.99,2023-07-27
1991,0.99,2023-06-26
836,4.99,2023-09-06
6012,1.99,2023-11-29
3804,19.99,2023-10-10
1619,4.99,2023-12-16
6230,0.99,2023-04-17
7749,0.99,2023-07-11
6249,0.99,2023-07-11
1520,9.99,2023-01-06
3979,4.99,2023-08-16
4112,19.99,2023-01-19
1910,1.99,2023-01-09
5485,19.99,2023-09-17
2268,9.99,2023-12-11
7186,1.99,2023-12-26
1116,4.99,2023-02-19
3773,4.99,2023-05-23
898,0.99,2023-09-19
7846,1.99,2023-07-07
2008,1.99,2023-08-05
9121,19.99,2023-08-17
2934,9.99,2023-01-26
7163,0.99,2023-08-25
80,9.99,2023-07-17
9189,9.99,2023-02-02
3815,0.99,2023-03-22
9260,9.99,2023-06-15
2156,9.99,2023-07-14
3923,0.99,2023-02-17
8719,0.99,2023-02-01
827,4.99,2023-10-15
8471,9.99,2023-10-19
367,9.99,2023-08-01
5978,1.99,2023-09-08
2373,9.99,2023-01-29
1917,9.99,2023-12-29
2226,1.99,2023-06-08
1799,1.99,2023-08-30
1472,9.99,2023-01-16
5071,9.99,2023-03-18
7904,9.99,2023-10-26
4522,9.99,2023-03-16
7046,9.99,2023-05-01
5155,0.99,2023-08-08
994,0.99,2023-12-09
5785,0.99,2023-04-07
6600,0.99,2023-11-07
6204,0.99,2023-06-10
2497,9.99,2023-10-13
9745,4.99,2023-03-24
7056,49.99,2023-05-08
5249,0.99,2023-11-13
2975,0.99,2023-08-20
7828,19.99,2023-10-29
7880,9.99,2023-03-22
1443,4.99,2023-02-07
6905,0.99,2023-10-03
4179,1.99,2023-07-09
4924,19.99,2023-03-28
7973,0.99,2023-01-15
8422,49.99,2023-02-24
485,1.99,2023-02-07
6158,1.99,2023-09-05
5559,9.99,2023-12-08
6248,49.99,2023-01-08
2936,4.99,2023-08-11
9937,49.99,2023-10-18
142,19.99,2023-08-21
3559,1.99,2023-12-26
5500,0.99,2023-07-23
9313,0.99,2023-01-26
2810,1.99,2023-11-29
8434,49.99,2023-04-07
2578,49.99,2023-10-23
1659,9.99,2023-02-25
1101,49.99,2023-08-29
5845,4.99,2023-12-01
1456,9.99,2023-06-18
7397,49.99,2023-11-05
7499,4.99,2023-08-13
1519,0.99,2023-04-29
2124,4.99,2023-08-20
1145,4.99,2023-08-25
2272,0.99,2023-11-08
9473,19.99,2023-01-14
8878,1.99,2023-12-02
4120,9.99,2023-02-07
9875,0.99,2023-07-11
5263,0.99,2023-07-14
8907,1.99,2023-01-31
9561,19.99,2023-04-01
3366,4.99,2023-06-04
5353,49.99,2023-05-05
9282,9.99,2023-10-13
7235,1.99,2023-05-19
6568,9.99,2023-08-29
7906,9.99,2023-02-10
1682,1.99,2023-05-22
5594,4.99,2023-03-20
6632,19.99,2023-02-11
9408,19.99,2023-04-08
3384,9.99,2023-01-16
9427,49.99,2023-10-21
5040,0.99,2023-05-19
2830,9.99,2023-06-17
6878,9.99,2023-08-12
5968,4.99,2023-02-26
3470,19.99,2023-12-15
4164,1.99,2023-01-09
3304,19.99,2023-02-17
6279,4.99,2023-05-08
4141,0.99,2023-06-22
1833,4.99,2023-05-10
482,49.99,2023-01-04
7250,4.99,2023-12-28
4222,4.99,2023-02-20
5472,49.99,2023-09-28
1917,9.99,2023-04-08
4332,4.99,2023-03-28
9461,4.99,2023-04-26
5972,0.99,2023-04-07
7300,1.99,2023-03-18
5965,19.99,2023-02-09
7476,4.99,2023-09-13
1973,0.99,2023-08-10
4837,19.99,2023-01-07
7102,9.99,2023-07-02
5752,0.99,2023-05-12
5346,4.99,2023-10-19
8336,19.99,2023-06-15
75,9.99,2023-12-28
4309,4.99,2023-12-24
949,1.99,2023-05-12
4187,4.99,2023-07-10
8761,4.99,2023-09-26
6526,4.99,2023-11-01
3093,49.99,2023-08-27
6510,19.99,2023-09-21
5944,19.99,2023-07-04
632,19.99,2023-05-05
895,9.99,2023-01-15
4969,49.99,2023-01-28
6418,4.99,2023-03-17
2798,49.99,2023-09-28
8764,19.99,2023-05-28
1679,9.99,2023-05-25
437,0.99,2023-01-14
1200,1.99,2023-08-29
1441,1.99,2023-07-14
1014,1.99,2023-05-26
6574,0.99,2023-03-02
6256,19.99,2023-05-01
7044,1.99,2023-03-16
86,4.99,2023-08-21
7182,1.99,2023-09-24
395,4.99,2023-12-08
2849,1.99,2023-07-05
7951,4.99,2023-08-02
7335,1.99,2023-03-28
7809,0.99,2023-10-18
3379,4.99,2023-02-27
4610,0.99,2023-10-21
9075,4.99,2023-07-27
8019,9.99,2023-07-22
1896,49.99,2023-01-11
6946,19.99,2023-05-09
2471,49.99,2023-04-06
8815,1.99,2023-10-23
8611,0.99,2023-08-13
3557,19.99,2023-08-11
2415,9.99,2023-10-05
6938,49.99,2023-10-04
8685,0.99,2023-08-17
224,0.99,2023-02-10
9659,49.99,2023-07-25
3400,4.99,2023-10-29
5679,0.99,2023-05-11
9682,9.99,2023-04-01
5769,4.99,2023-08-06
8568,9.99,2023-02-21
1209,19.99,2023-04-27
3324,19.99,2023-12-11
1663,1.99,2023-10-28
7280,4.99,2023-10-25
6439,4.99,2023-01-30
7788,0.99,2023-06-22
248,19.99,2023-05-03
1093,49.99,2023-05-12
3640,19.99,2023-04-13
7327,9.99,2023-02-14
7913,9.99,2023-09-30
941,1.99,2023-08-05
4441,4.99,2023-10-25
4953,0.99,2023-12-17
3154,4.99,2023-10-16
4571,0.99,2023-08-22
9809,1.99,2023-11-04
5333,1.99,2023-09-13
7976,1.99,2023-09-03
7961,1.99,2023-07-30
6150,1.99,2023-03-18
8592,9.99,2023-09-04
9595,9.99,2023-03-07
7915,49.99,2023-05-06
824,0.99,2023-05-29
2082,1.99,2023-11-14
4083,0.99,2023-05-05
7919,19.99,2023-02-05
9244,49.99,2023-11-27
3020,0.99,2023-09-27
4560,1.99,2023-07-13
8420,4.99,2023-03-01
8013,9.99,2023-03-27
7972,1.99,2023-01-29
4048,9.99,2023-05-21
2346,9.99,2023-02-15
6409,1.99,2023-06-24
6757,49.99,2023-12-12
1320,4.99,2023-09-28
8907,1.99,2023-09-07
5677,49.99,2023-08-04
2733,4.99,2023-08-15
5336,9.99,2023-10-06
887,0.99,2023-05-08
4502,4.99,2023-08-14
7391,1.99,2023-12-08
9293,1.99,2023-05-11
3488,1.99,2023-03-20
9605,1.99,2023-12-28
3132,0.99,2023-03-06
6599,1.99,2023-04-10
3111,49.99,2023-06-08
1950,1.99,2023-08-08
9739,1.99,2023-11-06
7324,0.99,2023-10-17
4718,4.99,2023-02-05
4479,9.99,2023-12-30
4812,49.99,2023-10-22
1550,0.99,2023-10-05
4632,49.99,2023-03-30
9525,1.99,2023-02-27
2492,9.99,2023-06-27
9580,1.99,2023-07-08
1722,1.99,2023-10-12
3690,19.99,2023-02-21
8091,19.99,2023-07-07
7072,0.99,2023-01-14
3146,0.99,2023-07-19
1378,4.99,2023-01-03
9231,0.99,2023-06-15
3552,9.99,2023-11-08
3824,9.99,2023-06-13
5783,4.99,2023-07-17
7459,19.99,2023-11-28
7416,0.99,2023-09-30
6654,19.99,2023-08-15
5166,1.99,2023-09-15
6021,4.99,2023-04-02
8800,9.99,2023-03-08
5002,9.99,2023-11-25
5216,1.99,2023-08-22
6487,19.99,2023-09-04
2515,19.99,2023-05-19
5554,19.99,2023-09-19
2747,19.99,2023-09-20
3095,9.99,2023-10-17
8915,49.99,2023-08-25
1397,19.99,2023-03-01
6167,49.99,2023-04-03
2739,1.99,2023-10-14
4129,1.99,2023-07-07
1919,19.99,2023-12-08
1435,9.99,2023-01-09
9556,9.99,2023-10-09
7108,9.99,2023-01-11
3891,0.99,2023-08-10
4003,4.99,2023-05-05
2488,4.99,2023-04-03
6532,0.99,2023-05-11
3414,19.99,2023-12-03
5132,0.99,2023-05-25
6053,9.99,2023-12-19
635,49.99,2023-04-17
7666,9.99,2023-03-01
6824,0.99,2023-03-02
7270,4.99,2023-09-09
3053,0.99,2023-02-12
2436,19.99,2023-01-03
1069,19.99,2023-02-14
3283,1.99,2023-05-22
4082,0.99,2023-10-28
8531,0.99,2023-09-14
5350,19.99,2023-06-20
9906,9.99,2023-11-01
7302,4.99,2023-02-23
5469,9.99,2023-11-15
8716,1.99,2023-01-02
1969,19.99,2023-02-28
4757,9.99,2023-06-26
4499,9.99,2023-04-09
160,19.99,2023-12-09
8464,19.99,2023-12-01
9494,0.99,2023-04-16
8967,49.99,2023-07-11
8434,1.99,2023-06-05
448,9.99,2023-06-01
2501,49.99,2023-11-08
554,19.99,2023-07-03
3565,1.99,2023-09-13
6266,1.99,2023-08-01
1940,1.99,2023-08-12
1127,9.99,2023-05-26
9592,1.99,2023-06-29
4851,1.99,2023-01-25
6675,4.99,2023-02-13
4672,9.99,2023-07-21
6717,49.99,2023-04-24
3634,9.99,2023-06-11
8658,19.99,2023-02-11
42,1.99,2023-03-21
6699,9.99,2023-10-23
8999,4.99,2023-04-29
2729,4.99,2023-04-28
4823,0.99,2023-08-15
9736,9.99,2023-11-03
3354,9.99,2023-03-06
4633,1.99,2023-12-25
2997,19.99,2023-12-10
1080,49.99,2023-12-22
6671,4.99,2023-05-24
971,0.99,2023-01-25
8554,1.99,2023-07-08
1686,49.99,2023-02-10
3502,19.99,2023-11-01
6693,9.99,2023-08-30
3594,49.99,2023-06-19
8954,9.99,2023-10-06
2776,4.99,2023-01-12
3720,49.99,2023-05-14
7971,19.99,2023-08-31
6048,49.99,2023-01-11
4389,49.99,2023-12-19
3177,19.99,2023-05-29
6150,19.99,2023-01-03
662,4.99,2023-01-22
8530,0.99,2023-01-21
3712,4.99,2023-02-28
3359,49.99,2023-10-26
2509,4.99,2023-06-12
1714,0.99,2023-03-25
9373,49.99,2023-11-28
6914,4.99,2023-02-26
3250,4.99,2023-02-10
9873,19.99,2023-08-09
3891,9.99,2023-10-18
4462,19.99,2023-10-27
9086,4.99,2023-01-20
9760,0.99,2023-04-16
2198,9.99,2023-04-08
6152,19.99,2023-01-22
6365,9.99,2023-10-21
7864,49.99,2023-12-09
2331,0.99,2023-04-11
2105,1.99,2023-02-08
9572,19.99,2023-02-15
4246,19.99,2023-05-22
494,49.99,2023-11-15
2294,4.99,2023-04-16
6215,9.99,2023-11-02
7966,1.99,2023-04-28
3736,49.99,2023-05-09
9515,0.99,2023-02-05
6391,19.99,2023-09-20
8007,0.99,2023-04-05
1769,1.99,2023-10-10
5423,49.99,2023-10-04
3648,0.99,2023-11-14
111,19.99,2023-06-14
8870,4.99,2023-02-26
8101,19.99,2023-11-27
8161,49.99,2023-08-02
3459,1.99,2023-07-08
9301,49.99,2023-10-01
440,9.99,2023-02-15
2010,19.99,2023-10-20
9032,4.99,2023-01-29
8977,49.99,2023-08-19
1768,9.99,2023-05-12
7723,49.99,2023-03-28
8740,0.99,2023-12-21
9871,1.99,2023-10-24
5295,4.99,2023-10-25
4609,0.99,2023-11-12
3116,19.99,2023-12-19
3519,1.99,2023-09-04
5349,1.99,2023-03-04
6221,4.99,2023-01-22
6552,49.99,2023-11-29
536,4.99,2023-02-11
6434,4.99,2023-07-09
4035,9.99,2023-07-26
2463,1.99,2023-11-24
778,49.99,2023-11-03
1061,0.99,2023-08-15
4040,0.99,2023-06-27
5735,0.99,2023-09-21
2825,4.99,2023-11-11
8631,19.99,2023-05-21
1279,4.99,2023-11-01
4032,19.99,2023-12-30
9042,1.99,2023-03-14
6718,19.99,2023-07-02
4018,4.99,2024-01-01
2454,1.99,2023-02-19
267,4.99,2023-07-07
8253,49.99,2023-07-13
1235,1.99,2023-11-10
3870,49.99,2023-10-05
7203,1.99,2023-07-07
4364,49.99,2023-01-08
5971,1.99,2023-06-28
9751,49.99,2023-07-19
1839,4.99,2023-01-23
355,9.99,2023-09-28
8638,9.99,2023-08-09
7745,9.99,2023-06-23
8280,19.99,2023-11-18
7144,9.99,2023-11-11
1022,49.99,2024-01-01
9279,49.99,2023-11-27
6474,19.99,2023-08-12
712,0.99,2023-10-03
8584,0.99,2023-01-08
8784,4.99,2023-07-22
9,49.99,2023-05-04
8736,0.99,2023-10-31
6854,9.99,2023-08-19
6664,19.99,2023-12-07
1029,1.99,2023-03-04
2709,0.99,2023-11-03
1233,19.99,2023-08-26
2299,9.99,2023-11-21
1491,9.99,2023-04-05
8415,49.99,2023-11-14
4102,9.99,2023-06-06
2135,0.99,2023-08-30
6775,1.99,2023-09-13
8099,19.99,2023-03-10
7802,0.99,2023-05-11
9769,19.99,2023-02-05
9340,19.99,2023-05-22
6493,49.99,2023-02-22
7893,49.99,2023-09-10
756,0.99,2023-02-10
4535,4.99,2023-03-17
878,1.99,2023-04-02
9957,1.99,2023-03-22
7426,9.99,2023-09-18
81,49.99,2023-06-16
4908,1.99,2023-01-23
6231,4.99,2023-04-11
4691,9.99,2023-06-18
9055,0.99,2023-04-08
7350,19.99,2023-02-19
4683,9.99,2023-06-16
1888,4.99,2023-03-04
2551,0.99,2023-04-30
9768,1.99,2023-04-25
2583,19.99,2023-04-22
8429,4.99,2023-02-26
569,1.99,2023-06-03
8472,19.99,2023-10-01
6580,9.99,2023-06-21
8361,19.99,2023-11-18
8389,49.99,2023-12-21
3747,49.99,2023-10-14
1151,19.99,2023-12-25
653,4.99,2023-03-31
6180,0.99,2023-01-08
6507,9.99,2023-06-06
2720,49.99,2023-07-07
4339,9.99,2023-09-20
6815,4.99,2023-09-08
7144,1.99,2023-05-05
4135,1.99,2023-06-25
4065,4.99,2023-10-05
2850,19.99,2023-10-12
1002,19.99,2023-06-18
3496,4.99,2023-10-02
5697,0.99,2023-07-15
6969,49.99,2023-09-13
5562,9.99,2023-07-07
572,4.99,2023-10-21
5676,49.99,2023-08-29
9294,4.99,2023-07-10
7665,9.99,2023-03-21
7897,1.99,2023-02-19
2365,1.99,2023-04-18
8734,0.99,2023-03-10
7751,1.99,2023-08-23
7184,9.99,2023-09-09
7437,19.99,2023-05-01
8056,1.99,2023-07-13
4583,49.99,2023-03-20
211,19.99,2023-01-24
3221,49.99,2023-03-18
3242,9.99,2023-10-31
9751,0.99,2023-07-12
4564,1.99,2023-08-19
8170,49.99,2023-02-23
4354,1.99,2023-03-16
5529,1.99,2023-05-13
4957,49.99,2023-08-10
8018,19.99,2023-08-21
2619,19.99,2023-01-08
6550,49.99,2023-01-19
1159,19.99,2023-05-16
1015,19.99,2023-09-13
2769,1.99,2023-03-20
6379,19.99,2023-08-24
3272,49.99,2023-04-04
5280,4.99,2023-11-28
4362,0.99,2023-06-26
3529,49.99,2023-08-18
9828,49.99,2023-01-27
5004,49.99,2023-12-11
9110,4.99,2023-08-09
2387,49.99,2023-04-22
2387,1.99,2023-02-18
8789,0.99,2023-07-25
6691,49.99,2023-01-21
2403,49.99,2023-12-01
9764,0.99,2023-02-28
6859,1.99,2023-06-29
9272,19.99,2023-02-25
6028,0.99,2023-03-12
2175,49.99,2023-06-27
3489,0.99,2023-12-29
8946,1.99,2023-03-09
2497,1.99,2023-09-17
9723,9.99,2023-10-25
3381,49.99,2023-08-31
7962,19.99,2023-04-07
5928,0.99,2023-03-12
6214,9.99,2023-02-19
116,9.99,2023-03-13
8064,0.99,2023-04-02
7681,9.99,2023-08-23
361,9.99,2023-04-01
8398,49.99,2023-09-05
1007,9.99,2023-02-25
9276,49.99,2023-07-08
7053,19.99,2023-07-15
1350,4.99,2023-03-09
2001,4.99,2023-12-21
2133,49.99,2023-11-05
5821,49.99,2023-10-24
5796,9.99,2023-02-14
2821,49.99,2023-11-23
169,49.99,2023-08-24
2264,49.99,2023-07-15
2541,9.99,2023-02-21
469,49.99,2023-11-05
8073,4.99,2023-07-21
8756,4.99,2023-06-20
4283,1.99,2023-08-31
1082,19.99,2023-08-24
8411,4.99,2023-12-29
3528,49.99,2023-05-02
